date,price,grade,has_basement,living_in_m2,renovated,nice_view,perfect_condition,has_lavatory,single_floor,quartile_zone
2014-07-15,-1.0739325088316736,1,False,-1.3776098413291056,False,False,False,False,True,3
2014-07-01,0.12780594174910184,3,False,-0.4800005348758649,False,False,False,True,False,3
2014-07-25,0.44025793890010345,3,True,0.2000065154674992,False,False,False,True,True,4
2014-05-20,0.21385041481068534,3,False,-0.1807974327247848,False,False,False,False,True,4
2015-04-22,-1.2517897995176284,1,False,-1.4592106873703092,False,True,False,False,True,1
2014-06-23,-1.162861154174651,2,False,-0.4119998298415285,False,False,False,True,False,1
2014-06-14,1.800625864957541,3,True,1.3152180780306162,False,False,True,True,True,3
2014-08-22,-1.1556507234711662,2,False,-1.2824088542810343,False,False,False,False,True,2
2014-07-17,-0.8480056801224878,3,False,-0.04479602265611197,False,False,False,True,False,1
2015-03-05,0.6229221833883812,4,False,0.6896115917147211,False,False,False,True,False,3
2015-02-23,-0.843203533273967,2,True,-0.820004060047547,False,False,False,True,False,1
2014-05-29,-1.5402070276570143,2,True,-0.9560054701162198,False,False,False,False,True,2
2014-10-25,-0.4105728841110855,2,True,-0.4664003938689979,False,False,False,True,True,2
2015-02-23,0.6709917214116123,4,False,0.404008630570508,False,False,False,True,False,4
2015-04-29,-0.7230248812620871,1,False,-1.5272113924046455,False,False,False,False,True,3
2015-01-20,-0.290399039053008,1,True,-0.7928037780338125,False,False,False,False,False,1
2014-06-04,-1.3719636445757057,1,False,-0.27599841977285566,False,False,False,False,True,2
2014-08-19,1.512208636818155,4,False,1.0024148348726687,False,False,False,True,False,4
2014-11-17,-1.1431526435851262,1,False,-0.7928037780338125,False,False,False,False,True,1
2015-04-24,0.8152003354813053,3,False,0.2952075025155701,False,False,False,True,False,3
2014-08-15,0.7911655664696898,2,False,-0.5752015219239358,False,False,False,False,True,3
2015-04-22,0.11819203414445563,3,True,1.2880177960168813,False,False,False,True,True,2
2014-07-08,0.5267831073419192,4,False,0.9208139888314648,False,False,False,True,False,2
2014-07-29,1.2290790578613244,3,True,0.14560595144002983,True,False,False,True,True,3
2014-10-16,-0.07408611794846842,3,False,-0.7928037780338125,False,False,False,True,False,3
2014-06-05,-0.6749553432388561,3,False,0.8936137068177303,False,False,False,True,False,1
2015-05-06,-0.05485830273917602,2,False,-0.9832057521299543,True,False,False,False,False,2
2014-05-28,-1.2085272152967204,2,True,-0.5344010989033339,False,False,False,True,True,1
2014-08-18,-0.552378021279617,3,True,1.8320234362915726,False,False,True,True,True,1
2015-01-09,0.3585397242606107,2,False,-0.19439757373165223,False,False,False,False,True,4
2014-11-10,-0.03563048752988361,2,False,-0.9560054701162198,False,False,False,True,True,4
2014-06-26,-0.7951291882969337,3,False,0.6488111686941191,False,False,False,True,False,1
2014-11-11,0.2140907625008015,2,False,0.6624113097009866,False,False,False,True,False,4
2014-08-29,1.4593321449926009,3,True,1.7640227312572363,False,True,False,True,True,3
2014-10-01,-0.6509205742272406,4,False,1.0024148348726687,False,False,False,True,False,1
2014-08-12,-1.2517897995176284,1,False,-1.2824088542810343,False,False,False,False,True,2
2014-09-22,1.464139098794924,5,True,1.424019206085554,False,False,False,True,True,4
2014-10-06,0.4618892310105574,3,True,1.165616526955076,False,False,False,True,False,1
2014-12-11,-0.6749553432388561,2,False,-1.2008080082398307,False,False,False,False,True,2
2014-05-05,0.058513702688614326,2,True,0.07760524640569341,False,False,False,True,True,2
2014-10-27,-0.6773588201400177,3,False,0.05040496439195893,False,False,False,True,False,1
2014-12-19,0.9594089495509984,4,False,1.3424183600443502,False,False,False,True,False,3
2015-02-18,2.0217457398644036,5,False,2.1856271024701224,False,False,False,True,False,4
2014-11-25,0.11819203414445563,2,False,0.44480905359110995,False,False,False,False,True,2
2014-08-11,1.8482147076005397,4,False,1.954424705353378,False,False,False,True,False,4
2015-03-09,-0.9874073403898577,1,True,-0.6432022269582722,False,False,False,False,True,2
2014-07-07,0.9834437185626139,4,False,0.5128097586254463,False,False,False,True,False,3
2014-12-17,0.022052958097993604,2,True,-0.2895985607797231,False,False,False,True,True,2
2015-04-30,-1.8815007476219545,1,False,-1.7040132254939202,False,False,False,False,True,1
2015-04-02,1.5266294982251243,3,True,0.6760114507078536,False,False,False,True,False,3
2015-02-19,1.106694014054178,3,True,0.6080107456735172,False,False,False,True,True,4
2014-05-28,-1.1094318626618296,2,False,0.14560595144002983,False,False,False,True,False,1
2015-01-14,-0.6989901122504716,3,False,0.4720093356048444,False,False,False,True,False,1
2015-04-29,-0.7427333918516118,2,True,0.3360079255361716,False,False,False,True,True,2
2014-07-28,1.031513256585845,4,False,0.22720679748123368,False,False,False,True,False,3
2014-05-29,1.0074784875742293,3,True,-0.017595740642377483,False,True,False,True,True,3
2014-07-15,-1.232561984308336,2,False,-1.214408149246698,False,False,False,True,True,1
2015-05-05,0.3104701862373797,3,False,0.6080107456735172,False,False,False,True,False,3
2014-07-16,0.8870642948260357,4,False,2.1720269614632546,False,False,False,True,False,2
2015-03-13,-0.3336616232739159,2,False,-0.765603496020078,False,False,False,True,True,2
2014-11-10,-0.5069523078476638,3,True,1.0976158219207395,False,False,False,True,True,1
2015-01-09,-0.9874073403898577,2,False,-0.16719729171791733,False,False,False,False,False,2
2015-03-16,-0.9153030333550112,2,True,-0.031195881649244934,False,False,False,True,True,1
2015-04-21,-0.6124649438086558,2,False,-0.30319870178659014,False,False,False,True,False,1
2015-04-30,0.07012249612122462,3,False,-0.6976027909857416,False,False,False,True,True,4
2015-01-28,-1.5354000738546913,1,False,-1.840014635562593,False,False,False,False,True,1
2014-08-12,-0.6989901122504716,2,True,0.22720679748123368,False,False,False,True,True,1
2014-09-23,-1.1580542003723278,2,True,-0.8744046240750162,False,False,False,True,True,1
2014-05-30,-0.5295449907185823,2,False,-0.6296020859514052,False,False,False,True,False,2
2015-04-21,1.4881738678065395,5,False,1.7096221672297673,False,False,False,True,False,4
2014-07-30,-0.13657651737866874,2,True,-0.7928037780338125,False,False,True,False,True,2
2015-03-05,0.37055710876641845,2,True,0.11840566942629534,False,False,False,True,True,4
2014-05-07,-0.6028510362040096,1,False,-1.2824088542810343,False,False,False,False,True,4
2015-01-26,-1.1844924462851047,1,False,-0.5616013809170688,False,False,False,False,True,2
2014-10-30,-0.6268858052156251,3,False,-1.1464074442123615,False,False,False,True,False,3
2014-12-02,-1.6363461037034763,1,True,-0.5888016629308033,False,False,False,False,True,1
2015-04-23,1.4881738678065395,3,True,0.6624113097009866,False,False,False,True,True,4
2015-04-21,-1.1844924462851047,2,False,-1.3776098413291056,False,False,False,False,True,2
2015-03-17,-0.41081323180120166,4,False,0.2952075025155701,False,False,False,True,False,1
2015-03-25,0.4066092622838417,3,True,-0.2215978557453867,False,False,False,False,True,3
2015-02-04,1.1516871016439225,5,False,1.3247381767354227,False,False,False,True,False,4
2015-03-04,-0.4105728841110855,2,True,0.3088076435224371,False,False,False,True,True,2
2014-06-04,1.3660772412275328,2,False,-0.5616013809170688,False,False,False,False,False,1
2015-02-23,-1.0354768784130888,1,False,-1.0920068801848926,False,False,False,False,True,2
2015-03-11,0.5508178763535347,3,False,-0.2895985607797231,False,False,False,False,False,3
2014-11-14,0.2398079653432301,3,True,0.7712124377559245,False,False,False,True,True,3
2015-05-07,0.9353741805393829,3,False,0.11840566942629534,False,False,False,True,False,4
2014-08-26,-0.6316927590179482,2,True,0.24080693848810072,True,False,False,False,True,2
2014-07-28,-0.1582078094891227,2,True,1.1520163859482087,False,False,False,True,True,3
2014-11-03,-1.046532872158432,2,False,-0.4800005348758649,False,False,False,True,False,2
2014-08-14,0.3104701862373797,3,False,-0.13999700970418286,False,False,False,True,False,4
2015-02-25,-0.7230248812620871,2,True,-0.42559997084839596,False,False,False,False,False,2
2014-06-27,2.4351437668641904,4,False,2.2536278075044587,False,False,False,True,False,4
2014-12-16,-0.21877542739839378,3,False,-0.6296020859514052,False,False,False,False,False,3
2014-12-04,-0.8696369722329417,2,False,-0.26239827876598865,False,False,False,True,False,2
2015-04-03,-0.6931736981496607,3,False,0.390408489563641,False,False,False,True,False,1
2014-07-14,0.6709917214116123,3,True,-0.003995599635510035,False,False,False,True,True,4
2014-06-28,0.5267831073419192,2,True,0.9752145528589338,False,False,False,True,False,2
2014-08-01,-0.19425996300654597,3,False,-0.6976027909857416,False,True,False,False,False,3
2014-12-29,-0.4706598066401243,3,False,0.9344141298383323,False,False,False,True,False,1
2015-03-25,-0.7470596502737026,1,False,-1.3504095593153709,False,False,False,False,True,2
2014-07-15,-0.927320417860819,1,True,-0.6976027909857416,False,False,False,True,True,1
2014-12-12,-0.6509205742272406,2,False,-0.6840026499788742,False,False,False,False,False,2
2014-12-08,0.8392351044929208,2,False,-0.7112029319926086,False,False,False,False,False,3
2014-10-23,-0.4384532161645595,3,False,0.6488111686941191,False,False,False,True,False,2
2015-02-16,-0.24232950102977696,2,False,-1.5272113924046455,False,False,False,True,False,4
2014-10-07,1.935220571422588,5,False,2.0768259744151836,False,False,False,True,False,3
2015-04-19,-0.9369343254654652,2,True,-0.9968058931368216,False,False,False,False,True,2
2014-09-23,-0.5836232209947172,3,False,1.2880177960168813,False,False,False,True,False,1
2015-03-10,0.04608772710960911,3,True,0.10480552841942789,False,False,False,True,True,3
2014-11-21,-0.5307467291691631,1,False,-1.40481012334284,False,False,False,False,True,2
2014-10-30,0.9786367647602908,3,False,-0.23519799675225375,True,False,False,True,False,3
2014-05-07,-0.8170008280975037,2,False,-0.4800005348758649,False,False,False,True,False,2
2014-06-13,-0.8191639573085492,2,True,-1.010406034143689,False,False,False,True,True,1
2014-10-14,-0.3769242074948238,2,False,-1.4864109693840437,False,False,False,False,False,3
2015-03-27,-0.030823533727560512,3,True,1.3696186420580851,False,False,False,True,True,2
2014-07-11,-0.45864242213431655,1,False,-0.6568023679651397,False,False,False,False,True,3
2014-10-13,1.2382122700857383,4,False,1.532820334140492,False,False,False,True,False,4
2015-01-06,-0.5307467291691631,1,True,-0.765603496020078,False,False,False,False,True,2
2015-01-15,-0.9153030333550112,1,True,-1.0920068801848926,False,False,False,True,True,3
2014-10-23,0.16626157216768664,3,False,1.4104190650786868,False,False,False,False,True,1
2015-01-22,-0.5547814981807786,1,True,0.22720679748123368,False,False,False,False,True,3
2015-03-17,0.16626157216768664,3,True,-0.30319870178659014,False,True,False,True,True,3
2014-07-16,0.23836587920253316,2,False,0.74401215574219,False,False,False,True,False,2
2014-06-04,0.27201455581879486,2,True,0.09120538741256086,False,False,False,True,True,4
2014-12-02,1.363193068946139,3,False,-0.42559997084839596,False,False,False,True,False,4
2014-06-24,-0.5427641136749708,2,False,-0.6840026499788742,False,False,False,True,True,3
2014-09-02,1.983290109445819,2,False,-0.9560054701162198,False,False,False,True,True,4
2015-04-28,-0.3721172536925007,2,False,-0.7112029319926086,False,False,True,False,False,2
2015-04-27,2.4735993972827752,4,False,0.9208139888314648,False,False,False,True,False,4
2014-05-22,-0.20868082441351526,3,True,-0.6568023679651397,False,False,False,True,False,3
2014-11-20,-1.084027111816552,1,False,-0.7792036370269451,True,False,False,True,True,1
2014-09-16,-0.9922142941921808,2,True,-0.30319870178659014,False,False,False,True,True,1
2015-03-04,2.016938786062081,4,False,1.220017090982545,False,False,False,True,False,4
2014-07-17,-1.0354768784130888,3,True,0.28160736150870264,False,False,False,True,True,1
2014-07-09,1.2574400852950307,3,False,0.4584091945979774,False,False,False,True,True,4
2014-06-04,-0.7951291882969337,2,True,-0.820004060047547,False,False,False,False,True,2
2014-09-29,0.988250672364937,3,True,2.5936313326761398,False,False,False,True,False,3
2014-10-13,1.3439652537368465,4,False,1.5736207571610945,False,False,False,True,False,4
2015-04-15,2.2212343226608127,4,True,1.6008210391748285,False,True,False,True,True,3
2015-03-23,-1.381577552180352,3,False,-0.3983996888346615,False,False,False,True,True,1
2014-09-22,-0.2807851314483618,3,False,-0.15359715071105032,False,False,False,True,False,2
2015-04-21,0.7430960284464588,4,False,0.7984127197696594,False,False,False,True,False,4
2014-07-29,-0.9201099871573343,2,True,0.1728062334537643,False,False,False,True,False,1
2014-09-11,-0.26636427004139246,1,True,-0.6976027909857416,False,False,False,False,True,3
2014-12-07,0.3537327704582876,3,False,-0.5616013809170688,False,False,False,True,False,3
2014-11-13,-0.17022519399493044,4,False,1.532820334140492,False,False,False,True,False,1
2014-12-11,0.8392351044929208,4,False,2.376029076566264,False,False,False,True,False,2
2015-02-27,1.1516871016439225,4,False,0.9208139888314648,False,False,False,True,False,2
2014-08-04,0.3873814470745493,4,False,1.0840156809138721,False,False,False,True,False,2
2015-03-31,-0.3336616232739159,2,True,-1.1464074442123615,False,False,False,False,False,3
2014-08-01,0.6229221833883812,3,True,-0.13999700970418286,False,False,False,True,True,3
2014-09-23,-0.0019818109136219026,2,True,-1.0376063161574234,False,False,False,True,False,3
2014-08-22,1.464139098794924,3,False,1.2608175140031466,False,False,False,False,False,3
2015-04-16,-1.0354768784130888,1,False,-1.3776098413291056,False,False,False,False,True,2
2014-07-02,2.016938786062081,3,True,-0.003995599635510035,False,False,False,True,True,4
2014-11-24,-0.3673102998901776,4,False,1.1520163859482087,False,False,False,True,False,2
2014-05-15,-0.42797405687549517,2,False,-0.3167988427934576,False,False,False,True,False,4
2015-04-23,-0.14619042498331494,2,False,1.4104190650786868,False,False,False,True,False,2
2014-10-30,0.9351338328492668,2,True,1.1792166679619434,False,False,False,True,False,2
2015-04-14,2.2813212451898512,4,True,0.44480905359110995,False,False,False,True,False,4
2015-01-23,-0.8456022032213262,2,False,-0.7792036370269451,False,False,False,False,True,2
2015-04-17,-0.290399039053008,1,False,-1.7448136485145218,False,False,True,False,True,2
2014-09-24,-0.07408611794846842,4,False,0.5944106046666502,False,False,False,True,False,2
2014-05-20,2.295775755273437,4,True,1.5872208981679619,False,False,False,True,False,3
2014-08-01,-0.338468577076239,2,False,-0.6160019449445377,False,False,False,True,False,3
2014-05-19,-0.7470596502737026,3,False,0.9888146938658012,False,False,False,True,False,1
2015-03-16,1.3055096233182617,2,False,-0.33039898380032506,False,False,False,True,False,3
2015-04-06,-0.4588827698244327,2,False,-1.1872078672329636,False,False,False,False,True,4
2014-10-01,2.593773242340853,3,False,1.0160149758795358,False,False,False,True,False,3
2014-07-09,2.040973555073696,3,True,0.37680834855677353,False,False,True,True,False,3
2015-03-19,-0.4105728841110855,2,False,-1.10560702119176,False,False,False,False,True,2
2014-11-20,-1.1799258401728978,2,False,-1.0784067391780252,False,False,False,True,False,2
2015-01-14,-0.9393378023666267,2,False,-0.2895985607797231,False,True,False,True,True,1
2014-06-04,-0.7110074967562794,2,False,-1.2008080082398307,False,False,False,False,True,2
2015-04-14,-0.17503214779725357,2,True,1.1520163859482087,False,True,False,True,True,2
2014-06-13,-0.8239709111108723,1,False,-0.9152050470956179,False,False,False,False,False,2
2015-01-06,-0.4009589765064393,2,False,-0.9832057521299543,False,False,False,False,True,2
2014-05-07,-1.1027742316456122,1,False,-0.7520033550132106,False,False,False,False,True,2
2015-02-11,0.3393119090513183,1,False,-1.0240061751505563,False,False,False,False,True,3
2014-10-31,0.8632698735045363,2,True,-0.1807974327247848,False,False,True,False,True,4
2014-09-18,-0.9633725713782422,3,False,0.009604541371356997,False,False,False,True,True,1
2015-04-14,-0.02361310302407586,2,True,0.15920609244689726,False,False,False,True,True,2
2014-06-02,0.8152003354813053,3,True,0.6488111686941191,False,False,True,True,True,4
2015-05-06,0.055701634714255314,2,False,-0.7112029319926086,False,False,False,True,True,3
2014-07-01,0.5988874143767657,1,False,-1.4184102643497072,False,False,False,False,False,4
2015-03-31,-1.2085752848347435,2,False,-1.2130481351460114,False,False,False,True,False,1
2014-06-25,1.293492238812454,3,True,1.0160149758795358,False,False,False,True,True,4
2014-05-27,2.3293907832130825,5,False,2.403229358579998,False,False,False,False,False,4
2014-05-16,-1.446471428511714,2,False,-1.2824088542810343,False,False,False,False,True,1
2014-05-12,-1.3190871527501518,2,False,-0.6704025089720067,False,False,False,False,True,1
2014-11-04,-0.4105728841110855,2,True,0.3360079255361716,False,False,False,True,True,3
2014-07-08,0.25134465446880555,3,True,1.1792166679619434,False,False,False,True,True,4
2014-11-18,0.5933594175040942,3,False,0.5400100406391808,False,False,False,True,False,4
2015-03-20,-0.7475403456539349,3,False,0.11840566942629534,False,True,False,True,False,1
2014-06-26,0.23836587920253316,3,False,1.4648196291061557,False,False,False,True,False,2
2014-09-23,2.497634166294391,5,False,0.6896115917147211,False,False,False,True,True,3
2015-02-12,-1.3238941065524747,1,True,-0.04479602265611197,False,False,False,False,True,3
2014-11-14,-1.0354768784130888,2,False,-0.5888016629308033,False,False,False,True,False,1
2014-10-31,-0.3576963922855314,2,False,-1.5136112513977782,False,False,False,False,True,3
2015-04-17,-0.21853507970827762,3,True,0.14560595144002983,False,False,False,True,True,2
2014-06-10,-0.5547814981807786,2,False,-0.439200111855263,False,False,True,False,True,4
2014-12-01,0.9209533191324136,3,False,-0.7520033550132106,False,False,True,False,False,4
2014-12-30,-0.07408611794846842,2,False,-0.9016049060887507,False,False,False,True,True,4
2014-05-28,2.040973555073696,4,False,0.4720093356048444,True,False,False,True,False,4
2014-11-18,-1.232561984308336,2,False,-1.1872078672329636,False,False,False,False,False,1
2014-06-24,2.1611474001317736,5,False,2.212827384483856,False,False,False,False,False,3
2015-01-02,0.21433111019091766,2,False,-1.3776098413291056,False,False,False,False,False,3
2014-12-09,-0.6100614669074942,2,True,-0.11279672769044838,False,False,False,True,True,2
2014-06-25,1.2713802513217676,4,False,1.3968189240718194,False,False,False,True,False,4
2014-11-07,2.4255298592595445,5,False,2.403229358579998,False,True,False,True,False,3
2014-12-02,-1.189299400087428,2,False,-1.2960089952879017,False,False,False,False,True,2
2014-09-18,-0.5841039163749495,3,False,0.7671323954538645,False,False,False,True,False,1
2015-04-14,0.19029634117930216,2,True,-0.33039898380032506,False,False,False,True,True,4
2015-03-11,0.6950264904232278,2,True,0.06400510539882638,False,True,False,True,True,3
2014-12-17,-0.5908336516982018,3,False,0.2000065154674992,False,True,False,True,True,1
2014-12-30,-0.290399039053008,2,False,0.03680482338509148,False,False,False,True,False,2
2014-11-14,0.060508588516578414,2,True,0.74401215574219,False,False,True,True,True,2
2015-02-10,-0.24232950102977696,3,True,-1.1328073032054944,False,False,False,True,False,3
2015-02-23,-0.6509205742272406,2,False,1.478419770113023,False,False,False,True,False,1
2014-09-11,-0.5019050063552245,1,False,0.009604541371356997,False,False,False,False,False,3
2015-04-20,-0.38653811509947,2,True,0.15920609244689726,False,False,False,True,True,1
2015-03-24,1.2526331314927075,3,True,0.7032117327215881,False,True,False,True,False,4
2014-06-25,-0.9249169409596574,1,False,-1.4456105463634417,False,False,False,False,True,2
2014-07-15,1.6323824818762327,2,False,-0.7928037780338125,False,False,False,True,True,4
2014-06-18,-1.0653809380173407,1,True,0.10480552841942789,False,False,False,False,False,1
2015-02-24,1.6323824818762327,5,True,1.981624987367113,False,False,False,True,False,4
2014-12-02,-0.6033317315842419,1,True,-0.5480012399102013,False,False,False,True,True,2
2014-07-18,-1.0571081705235428,2,True,-0.6976027909857416,False,False,False,False,True,3
2014-06-25,-1.56424179666863,1,False,-1.4456105463634417,False,False,False,False,True,1
2014-06-03,0.4066092622838417,2,True,0.06400510539882638,False,False,True,True,True,4
2014-06-27,-0.7710944192853181,2,True,1.5872208981679619,False,True,False,False,False,1
2014-09-02,-0.24232950102977696,2,True,-0.20799771473851927,False,False,False,True,True,3
2015-03-02,-0.22430342427106534,2,True,-1.160007585219229,False,False,False,False,True,3
2015-03-23,0.4544384526169566,3,False,1.0160149758795358,True,False,False,True,False,1
2014-11-14,1.2093705472717997,4,False,-0.5072008168895994,False,False,False,True,False,4
2014-10-08,-0.600447559302848,2,False,-0.2487981377591212,False,False,False,True,True,2
2015-04-09,-0.905689125750365,2,True,-0.017595740642377483,False,False,False,True,True,1
2015-01-02,-0.6268858052156251,3,False,0.49920961761857935,False,False,False,True,False,2
2014-07-23,-0.12215565597169945,3,False,-0.26239827876598865,False,False,False,True,False,2
2015-03-09,-0.5115189139598707,2,True,-0.8608044830681487,False,False,False,False,True,2
2015-02-05,-0.1582078094891227,2,False,-1.1328073032054944,False,False,False,False,True,2
2015-03-24,-0.24232950102977696,3,True,-0.017595740642377483,False,False,False,True,True,2
2015-04-09,0.4066092622838417,2,False,-1.1464074442123615,False,False,False,False,False,3
2014-06-25,-0.3528894384832083,2,True,0.06400510539882638,False,False,True,True,False,3
2015-01-02,-0.905689125750365,2,False,-0.8880047650818834,False,False,False,True,False,2
2015-03-04,-1.1796854924827818,1,False,-1.4320104053565745,False,False,False,True,True,1
2015-02-02,-0.5499745443784555,2,False,-1.0240061751505563,False,False,False,True,True,3
2015-01-12,1.7285215579226947,4,True,2.199227243476989,False,False,False,True,True,3
2014-07-25,0.9113394115277673,3,False,1.6089811237789495,False,False,True,True,False,3
2014-10-09,-1.0474942629188964,2,True,-0.35759926581405954,False,False,False,False,True,1
2015-02-13,-0.24232950102977696,2,True,0.21360665647436622,True,False,False,True,False,1
2014-12-23,-0.7230248812620871,2,False,-0.04479602265611197,False,False,False,True,False,2
2015-03-20,1.115634948126499,2,False,-0.6160019449445377,False,True,False,False,False,4
2014-07-15,2.245269091672428,4,True,2.4440297816006002,False,True,False,True,True,4
2015-01-30,1.6804520198994637,3,False,0.13200581043316278,False,True,False,True,False,4
2014-06-27,-0.05005134893685292,4,False,1.505620052126758,False,False,False,True,False,2
2014-06-03,-1.0835464164363198,2,False,-0.2555982082625549,False,False,False,True,False,1
2014-09-24,-1.6844156417267073,1,False,-1.55441167441838,False,False,False,False,True,1
2014-11-24,-0.9777934327852115,3,True,0.6488111686941191,False,False,False,False,True,1
2014-05-08,0.3008562786327335,2,True,-0.15359715071105032,False,False,False,True,True,4
2015-01-28,-0.3721172536925007,4,False,1.1792166679619434,False,False,False,True,False,2
2014-09-23,0.23836587920253316,4,True,-0.45280025286213044,False,False,False,True,False,3
2015-04-23,0.2864354172257642,3,False,0.023204682378224446,False,False,False,True,False,3
2014-07-25,0.7190612594348433,2,False,0.05040496439195893,False,True,False,True,False,1
2014-09-02,-0.9876476880799738,2,False,-0.6432022269582722,False,False,False,True,False,2
2014-06-19,-0.5547814981807786,3,False,1.220017090982545,False,False,False,True,False,2
2014-12-16,2.51205502770136,4,False,1.3016179370237488,False,False,False,True,False,4
2014-09-19,-0.7845538899318228,3,False,1.3016179370237488,False,False,False,True,False,1
2014-10-14,0.8344281506905977,3,True,-0.3167988427934576,False,False,False,True,False,4
2015-03-13,1.1734193397842252,2,True,-0.04479602265611197,False,False,False,True,True,4
2014-12-08,-0.8816543567387495,2,False,0.04224487978783838,False,False,False,False,False,1
2014-12-23,-0.338468577076239,2,True,-0.3983996888346615,False,False,False,False,True,2
2015-02-04,-1.1268090006572276,1,False,-1.4592106873703092,False,False,False,False,True,1
2014-08-06,-1.4392609978082291,1,False,-1.6088122384458492,False,False,True,False,True,1
2014-08-19,-0.43460765312270105,2,True,-0.1807974327247848,False,False,False,False,True,2
2014-07-08,0.3585397242606107,3,True,0.730412014735323,False,False,False,True,False,3
2015-04-09,-0.9393378023666267,1,False,-1.0920068801848926,False,False,False,False,True,2
2015-03-17,-1.3359114910582826,1,False,-1.540811533411513,False,False,False,False,True,1
2014-11-11,-1.0547046936223812,2,False,-0.6432022269582722,False,False,True,True,False,2
2014-07-14,0.7382890746441357,4,False,0.9616144118520668,False,False,False,True,False,2
2014-09-30,-0.026256927615353566,1,True,-0.9968058931368216,False,False,False,False,True,4
2014-08-08,-0.5860266978958787,3,False,0.13200581043316278,False,False,False,False,False,1
2014-06-12,1.5362434058297705,4,True,0.6352110276872517,False,True,True,False,True,2
2014-10-16,-1.1316159544595508,1,True,-0.7248030729994761,False,False,True,True,True,2
2014-09-08,-0.8431987263201647,2,False,-1.2824088542810343,False,False,False,False,True,2
2014-08-28,-0.4153798379134086,2,False,-0.7520033550132106,False,False,False,True,True,3
2014-11-03,1.2430192238880613,3,False,0.2612071499984019,False,False,True,True,False,3
2014-12-23,-0.12215565597169945,4,True,1.1792166679619434,False,True,False,True,True,1
2014-11-11,-1.4445486469907847,1,False,-1.160007585219229,False,False,False,False,False,2
2014-06-23,-0.3625033460878545,2,True,-0.3439991248071921,False,False,False,True,False,2
2014-10-22,-0.8456022032213262,3,False,0.18640637446063174,False,False,False,True,False,1
2014-12-04,-0.2663883048104041,2,True,-0.16719729171791733,False,False,False,True,True,2
2014-10-08,1.368000022748462,5,False,1.3696186420580851,False,False,False,True,False,3
2014-12-03,-0.48267719114593205,3,True,-1.2280082902535652,False,False,False,True,False,3
2014-07-23,-0.8480056801224878,3,True,-0.017595740642377483,False,False,False,True,True,1
2014-06-02,1.223791408678769,2,True,0.5536101816460482,False,False,True,False,True,4
2015-01-26,0.49313443072565755,2,False,-0.3983996888346615,False,False,False,True,False,4
2014-06-06,-0.09812088696008393,2,True,-0.2895985607797231,False,False,False,True,True,3
2015-01-22,-0.45864242213431655,3,False,0.2000065154674992,False,False,False,True,False,2
2014-09-03,0.6950264904232278,3,True,-0.6731225371733803,False,False,False,True,False,3
2014-09-17,0.5986470666866496,2,False,-1.0920068801848926,False,False,False,False,True,3
2015-04-09,-0.11734870216937633,2,False,0.49920961761857935,False,False,False,True,False,3
2014-09-03,0.3056632324350566,2,False,0.5400100406391808,False,False,False,False,True,2
2015-04-06,-0.8480056801224878,1,False,-1.6904130844870529,False,False,True,False,True,2
2014-11-10,-1.6320198452813857,1,False,-1.6224123794527165,False,False,False,False,True,1
2015-04-13,-0.6509205742272406,2,False,0.6760114507078536,False,False,False,True,False,1
2014-08-27,-1.1796854924827818,1,False,-0.9424053291093526,False,False,False,True,True,2
2014-11-21,-0.7710944192853181,3,True,1.3424183600443502,False,False,False,True,True,1
2014-12-09,-1.0782587672537642,2,False,-0.2215978557453867,False,False,False,True,False,1
2014-05-14,-1.2517897995176284,2,False,-0.9696056111230871,False,False,False,False,True,1
2015-05-06,-0.8431987263201647,1,False,-0.439200111855263,False,False,False,True,True,3
2014-05-28,1.9207997100156187,2,True,0.44480905359110995,False,False,True,True,True,3
2015-01-13,0.7671307974580743,3,False,0.6080107456735172,False,False,True,True,True,3
2014-06-13,-0.6028510362040096,2,True,-0.1807974327247848,False,False,False,True,True,2
2014-11-19,-0.05005134893685292,3,True,0.4720093356048444,False,False,False,True,True,2
2015-01-29,-1.381577552180352,2,False,-1.10560702119176,False,False,False,True,True,1
2015-03-24,-1.2037202614943974,2,False,-0.5072008168895994,False,False,False,True,True,1
2014-05-09,-0.5547814981807786,2,True,-0.7248030729994761,False,False,False,False,True,1
2014-06-17,-0.8672383022855825,2,False,-0.3983996888346615,False,False,False,True,False,1
2014-06-05,-0.9946177710933424,3,False,0.2000065154674992,False,False,False,True,False,1
2014-09-02,-0.10533131766356858,2,False,-0.5480012399102013,False,False,True,True,False,2
2014-05-30,-0.38653811509947,3,False,1.3016179370237488,False,False,False,True,False,1
2014-12-22,-1.028266447709604,3,True,0.6896115917147211,False,False,False,True,True,1
2015-02-20,0.5508178763535347,2,True,1.4104190650786868,False,True,False,False,False,2
2014-11-14,0.43064403129545725,3,False,-0.003995599635510035,False,False,False,True,False,3
2014-05-20,1.4256834683763393,3,False,-0.42559997084839596,False,False,False,True,False,4
2014-06-23,-0.36274369377797067,2,True,-0.5344010989033339,False,False,False,True,True,2
2015-03-09,0.26240064821414866,2,True,1.0432152578932703,False,False,False,True,True,3
2014-07-14,0.3585397242606107,2,True,-0.7384032140063431,False,False,False,True,True,3
2014-11-05,-0.49229109875057825,2,True,-0.13999700970418286,False,False,False,True,True,2
2014-07-16,1.074775840806753,2,True,-0.384799547827794,False,False,False,True,True,4
